생산일자,공정코드,품목코드,품명,양품수량,생산수량,상태
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,174","1,174",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,174","1,174",확인
2025-07-23,[10] 사출조립,R3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,813","1,813",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,174","1,174",확인
2025-07-23,[10] 사출조립,R3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,813","1,813",확인
2025-07-23,[10] 사출조립,R3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,813","1,813",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,174",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,174","1,174",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,813","1,813",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,174",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,155","1,155",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,011","1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,011",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,174",확인
2025-07-23,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,174",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,968,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,968,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,968,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,968,확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,191","1,191",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,184","1,184",확인
2025-07-24,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,110","1,110",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,760","1,763",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,825","1,830",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,680","1,682",확인
2025-07-24,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,713","1,760",확인
2025-07-24,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,688","1,713",확인
2025-07-24,[80] 누수/규격검사,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,755","1,775",확인
2025-07-24,[55] 접착/ 멸균,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,775","1,825",확인
2025-07-24,[80] 누수/규격검사,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,585","1,620",확인
2025-07-24,[55] 접착/ 멸균,P3405A-05.50SPC,O2O2 D_Sepia Choco EX,"1,620","1,680",확인
2025-07-24,[55] 접착/ 멸균,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,592","1,630",확인
2025-07-24,[80] 누수/규격검사,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,572","1,592",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,630","1,632",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,500,506,확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,620","1,634",확인
2025-07-24,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,447,462,확인
2025-07-24,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,841","1,861",확인
2025-07-24,[80] 누수/규격검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,254","1,274",확인
2025-07-24,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,527","1,557",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,920","1,927",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,315","1,322",확인
2025-07-24,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,462,500,확인
2025-07-24,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,861","1,920",확인
2025-07-24,[55] 접착/ 멸균,P3405A-04.25SPC,O2O2 D_Sepia Choco EX,"1,274","1,315",확인
2025-07-24,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,557","1,620",확인
2025-07-24,[55] 접착/ 멸균,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,118,130,확인
2025-07-24,[80] 누수/규격검사,P3405A-03.00SPC,O2O2 D_Sepia Choco EX,113,118,확인
2025-07-24,[80] 누수/규격검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,583","1,613",확인
2025-07-24,[45] 하이드레이션/전면검사,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,660.00","1,666.00",확인
2025-07-24,[55] 접착/ 멸균,P3405A-04.00SPC,O2O2 D_Sepia Choco EX,"1,613","1,660",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,798","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"2,003","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,591","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,983,"2,112",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,604","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,592","2,112",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,491","2,112",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,224","2,112",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,989","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,336","2,112",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,659","2,253",확인
2025-07-25,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,568","1,813",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,875","1,879",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,840","1,843",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,910","1,917",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,985","1,990",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"2,105","2,110",확인
2025-07-25,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,799","1,819",확인
2025-07-25,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"2,041","2,061",확인
2025-07-25,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,819","1,985",확인
2025-07-25,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,741","1,771",확인
2025-07-25,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,771","1,875",확인
2025-07-25,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,860","1,910",확인
2025-07-25,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"2,061","2,105",확인
2025-07-25,[55] 접착/ 멸균,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,931","1,980",확인
2025-07-25,[80] 누수/규격검사,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,906","1,931",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-01.25SPC,O2O2 D_Sepia Choco EX,"1,980","1,990",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-05.00SPC,O2O2 D_Sepia Choco EX,"1,625","1,635",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,810","1,825",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,190","1,192",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,765","1,777",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,920","1,924",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,430","1,431",확인
2025-07-25,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,190","1,190",확인
2025-07-25,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,694","1,714",확인
2025-07-25,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,851","1,871",확인
2025-07-25,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,871","1,920",확인
2025-07-25,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,714","1,765",확인
2025-07-26,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,232","1,813",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,595,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,704,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,919,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,825,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,797,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,483,993,확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,723,993,확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,742,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,622,"1,155",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,590,"1,174",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,637,"1,174",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,788,"1,174",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,382,"1,174",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,134",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,728,878,확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,048","1,048",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,840,968,확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,134","1,134",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,436,878,확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,125","1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,125","1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,125","1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,125","1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,125",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,066","1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,066",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,036","1,036",확인
2025-07-26,[10] 사출조립,R3408-00.00BRW,O2O2 D_Blending Hazel EX,0,"1,036",확인
2025-07-26,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,923,"1,813",확인
2025-07-26,[20] 분리,Q3405-00.00SPC,O2O2 D_Sepia Choco EX,"1,310","1,813",확인
2025-07-26,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,472,878,확인
2025-07-26,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,788","1,808",확인
2025-07-26,[55] 접착/ 멸균,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,808","1,840",확인
2025-07-26,[80] 누수/규격검사,P3405A-01.00SPC,O2O2 D_Sepia Choco EX,"1,835","1,860",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,590","1,592",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,330","1,336",확인
2025-07-26,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,077","1,117",확인
2025-07-26,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,756","1,776",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,590","1,591",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,790","1,798",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,990","2,003",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,565","1,568",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,650","1,659",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,980,983,확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,220","1,224",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,290","1,296",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,490","1,491",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,595","1,604",확인
2025-07-26,[80] 누수/규격검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,972,"1,012",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,225","1,229",확인
2025-07-26,[45] 하이드레이션/전면검사,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,985","1,989",확인
2025-07-26,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,117","1,190",확인
2025-07-26,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,776","1,810",확인
2025-07-26,[55] 접착/ 멸균,P3405A-00.00SPC,O2O2 D_Sepia Choco EX,"1,012","1,190",확인
2025-07-26,[45] 하이드레이션/전면검사,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,645,649,확인
2025-07-26,[45] 하이드레이션/전면검사,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,695,699,확인
2025-07-26,[45] 하이드레이션/전면검사,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,900,909,확인
2025-07-26,[45] 하이드레이션/전면검사,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,545,548,확인
2025-07-26,[45] 하이드레이션/전면검사,P3408A-00.00BRW,O2O2 D_Blending Hazel EX,390,393,확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,791,"1,184",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,938,"1,125",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,"1,067","1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,585,"1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,541,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,571,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,656,"1,036",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,689,993,확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,562,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,627,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,826,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,796,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,687,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,878,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,875,"1,125",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,425,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,894,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,368,878,확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,546,"1,011",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,393,"1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,786,"1,048",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,561,"1,184",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,714,"1,048",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,906,"1,048",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,569,"1,036",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,708,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,829,"1,110",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,538,"1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,965,"1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,747,"1,191",확인
2025-07-27,[20] 분리,Q3408-00.00BRW,O2O2 D_Blending Hazel EX,991,"1,191",확인
