품목코드,품명,사출창고,분리창고,검사접착,누수규격,완제품,불용재고
P7507M-07.00WTW3,water water_(신규)PIA_M(Y),0,0,0,0,2413,0
P7507M-07.50WTW3,water water_(신규)PIA_M(Y),0,0,0,0,2530,0
P7507M-08.00WTW3,water water_(신규)PIA_M(Y),0,0,0,0,61,0
P7508M-00.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,275,0
P7508M-00.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,812,0
P7508M-00.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2642,0
P7508M-01.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,5429,0
P7508M-01.25SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,4777,0
P7508M-01.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,373,0
P7508M-01.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,661,0
P7508M-02.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,1054,0
P7508M-02.25SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,920,0
P7508M-02.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,550,0
P7508M-02.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,27,0
P7508M-03.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,286,0
P7508M-03.25SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,3782,0
P7508M-03.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2678,0
P7508M-03.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2379,0
P7508M-04.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2001,0
P7508M-04.25SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2521,0
P7508M-04.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,1638,0
P7508M-04.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,907,0
P7508M-05.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,758,0
P7508M-05.25SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,1687,0
P7508M-05.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,364,0
P7508M-05.75SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,954,0
P7508M-06.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,1638,0
P7508M-06.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,4511,0
P7508M-07.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,3121,0
P7508M-07.50SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,4111,0
P7508M-08.00SKB3,Skin Beige_(신규)PIA_M_14.5(Y),0,0,0,0,2148,0
P7509M-00.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1031,0
P7509M-00.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,8673,0
P7509M-00.75SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,5992,0
P7509M-01.25SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1078,0
P7509M-01.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,412,0
P7509M-01.75SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1287,0
P7509M-02.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,65,0
P7509M-02.25SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,3590,0
P7509M-02.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,2040,0
P7509M-03.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,758,0
P7509M-03.25SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,637,0
P7509M-03.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1940,0
P7509M-03.75SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,19,0
P7509M-04.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,2145,0
P7509M-04.25SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1350,0
P7509M-04.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1162,0
P7509M-04.75SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,370,0
P7509M-05.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,30,0
P7509M-05.25SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1620,0
P7509M-05.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,555,0
P7509M-05.75SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,450,0
P7509M-06.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,999,0
P7509M-06.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,282,0
P7509M-07.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1783,0
P7509M-07.50SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1815,0
P7509M-08.00SKG3,Skin Grege_(신규)PIA_M_14.5(Y),0,0,0,0,1590,0
P7510M-00.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,968,0
P7510M-00.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,532,0
P7510M-00.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,150,0
P7510M-01.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1123,0
P7510M-01.25BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1575,0
P7510M-01.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1895,0
P7510M-01.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,277,0
P7510M-02.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,703,0
P7510M-02.25BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,342,0
P7510M-02.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,186,0
P7510M-02.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,617,0
P7510M-03.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,633,0
P7510M-03.25BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,391,0
P7510M-03.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,948,0
P7510M-03.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,158,0
P7510M-04.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1037,0
P7510M-04.25BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,518,0
P7510M-04.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1854,0
P7510M-04.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,2486,0
P7510M-05.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,886,0
P7510M-05.25BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,318,0
P7510M-05.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,664,0
P7510M-05.75BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,783,0
P7510M-06.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,184,0
P7510M-06.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,740,0
P7510M-07.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,117,0
P7510M-07.50BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1603,0
P7510M-08.00BSB3,RUSTY BEIGE_PIA_M_중사각(Y),0,0,0,0,1387,0
P7511M-00.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,312,0
P7511M-00.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,311,0
P7511M-00.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1179,0
P7511M-01.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,390,0
P7511M-01.25BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,486,0
P7511M-01.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,742,0
P7511M-01.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1615,0
P7511M-02.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,439,0
P7511M-02.25BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,255,0
P7511M-02.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1630,0
P7511M-02.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1861,0
P7511M-03.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,360,0
P7511M-03.25BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,172,0
P7511M-03.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1903,0
P7511M-03.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,1601,0
P7511M-04.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,511,0
P7511M-04.25BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,841,0
P7511M-04.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,686,0
P7511M-04.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,112,0
P7511M-05.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,3559,0
P7511M-05.25BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,544,0
P7511M-05.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,656,0
P7511M-05.75BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,757,0
P7511M-06.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,818,0
P7511M-06.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,589,0
P7511M-07.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,753,0
P7511M-07.50BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,927,0
P7511M-08.00BSG3,RUSTY GRAY_PIA_M_중사각(Y),0,0,0,0,909,0
P7512M-00.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,76,0
P7512M-00.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1794,0
P7512M-00.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,428,0
P7512M-01.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1974,0
P7512M-01.25BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,370,0
P7512M-01.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,1063,0,156,0
P7512M-01.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,236,0
P7512M-02.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1028,0
P7512M-02.25BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,324,0
P7512M-02.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1922,0
P7512M-02.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1784,0
P7512M-03.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,2252,0
P7512M-03.25BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1419,0
P7512M-03.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1415,0
P7512M-03.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,763,0
P7512M-04.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,275,0
P7512M-04.25BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1032,0
P7512M-04.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,81,0
P7512M-04.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,540,0
P7512M-05.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,75,0
P7512M-05.25BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,3496,0
P7512M-05.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1399,0
P7512M-05.75BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,4974,0
P7512M-06.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,696,0
P7512M-06.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1693,0
P7512M-07.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,1692,0
P7512M-07.50BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,893,0
P7512M-08.00BEO1,Baby Espresso_PIA_M_중사각(Y),0,0,0,0,886,0
P7513M-00.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,2550,0
P7513M-00.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,845,0
P7513M-00.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,311,0
P7513M-01.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,570,0
P7513M-01.25TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,427,0
P7513M-01.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,499,0
P7513M-01.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1126,0
P7513M-02.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,310,0
P7513M-02.25TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1740,0
P7513M-02.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1158,0
P7513M-02.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,490,0
P7513M-03.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1261,0
P7513M-03.25TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,806,0
P7513M-03.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1330,0
P7513M-03.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,258,0
P7513M-04.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,243,0
P7513M-04.25TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1319,0
P7513M-04.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1113,0
P7513M-04.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,2027,0
P7513M-05.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,2566,0
P7513M-05.25TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,513,0
P7513M-05.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1129,0
P7513M-05.75TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,200,0
P7513M-06.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,2146,0
P7513M-06.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,2401,0
P7513M-07.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,556,0
P7513M-07.50TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1311,0
P7513M-08.00TIR2,Tiramisu Ring_PIA_M_중사각(Y),0,0,0,0,1044,0
P7514M-00.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,701,0,1524,0
P7514M-00.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,3342,0
P7514M-00.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1955,0
P7514M-01.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,880,0
P7514M-01.25OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,1126,0,348,0
P7514M-01.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,6377,0
P7514M-01.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,368,0,110,0
P7514M-02.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1592,0
P7514M-02.25OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1376,0
P7514M-02.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,847,0
P7514M-02.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1417,0
P7514M-03.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,950,0
P7514M-03.25OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,196,0
P7514M-03.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,2009,0
P7514M-03.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,1000,0,270,0
P7514M-04.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,2882,0
P7514M-04.25OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,2906,0
P7514M-04.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1043,0
P7514M-04.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,2463,0
P7514M-05.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1409,0
P7514M-05.25OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,609,0
P7514M-05.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1982,0
P7514M-05.75OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,47,0
P7514M-06.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1139,0
P7514M-06.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1444,0
P7514M-07.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,2336,0
P7514M-07.50OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,1731,0
P7514M-08.00OLT2,Oolong Tea_PIA_M_중사각(Y),0,0,0,0,93,0
P7515M-00.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2193,0
P7515M-00.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1703,0
P7515M-00.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1097,0
P7515M-01.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2458,0
P7515M-01.25TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1770,0
P7515M-01.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,366,0
P7515M-01.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2451,0
P7515M-02.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1828,0
P7515M-02.25TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2700,0
P7515M-02.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,474,0
P7515M-02.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,986,0
P7515M-03.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2559,0
P7515M-03.25TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,880,0
P7515M-03.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,939,0
P7515M-03.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1127,0
P7515M-04.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,880,0
P7515M-04.25TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2197,0
P7515M-04.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,498,0
P7515M-04.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,151,0
P7515M-05.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,121,0
P7515M-05.25TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1158,0
P7515M-05.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1628,0
P7515M-05.75TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1305,0
P7515M-06.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,2270,0
P7515M-06.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,518,0
P7515M-07.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1224,0
P7515M-07.50TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1700,0
P7515M-08.00TAT2,Tarte Tatin_PIA_M_(중)(Y),0,0,0,0,1246,0
P7516M-00.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1545,0
P7516M-00.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1169,0
P7516M-00.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1385,0
P7516M-01.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1135,0
P7516M-01.25BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,3950,0
P7516M-01.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,655,0
P7516M-01.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,887,0
P7516M-02.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1461,0
P7516M-02.25BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,904,0
P7516M-02.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,737,0
P7516M-02.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1119,0
P7516M-03.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,2968,0
P7516M-03.25BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,695,0
P7516M-03.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,995,0
P7516M-03.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1010,0
P7516M-04.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,776,0
P7516M-04.25BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1683,0
P7516M-04.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,216,0
P7516M-04.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1135,0
P7516M-05.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,462,0
P7516M-05.25BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1101,0
P7516M-05.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,532,0
P7516M-05.75BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1436,0
P7516M-06.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,720,0
P7516M-06.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,454,0
P7516M-07.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,1205,0
P7516M-07.50BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,421,0
P7516M-08.00BRP2,Brulee Pearl_PIA_M_(중)(Y),0,0,0,0,601,0
P7517M-00.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1438,0
P7517M-00.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1272,0
P7517M-00.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,447,0
P7517M-01.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,170,0
P7517M-01.25ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,2753,0
P7517M-01.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,6987,0
P7517M-01.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,3771,0
P7517M-02.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1002,0
P7517M-02.25ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,833,0
P7517M-02.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1659,0
P7517M-02.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,3265,0
P7517M-03.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,3623,0
P7517M-03.25ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,2220,0
P7517M-03.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,963,0
P7517M-03.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,519,0
P7517M-04.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1579,0
P7517M-04.25ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,1787,0
P7517M-04.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,158,0
P7517M-04.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,916,0
P7517M-05.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,3467,0
P7517M-05.25ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,2797,0
P7517M-05.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,2190,0
P7517M-05.75ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,928,0
P7517M-06.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,642,0
P7517M-06.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,965,0
P7517M-07.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,610,0
P7517M-07.50ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,500,0
P7517M-08.00ALP2,Almond Poodle_PIA_M_(중)(Y),0,0,0,0,645,0
P7518M-00.00PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,390,0
P7518M-00.50PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1198,0
P7518M-00.75PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1281,0
P7518M-01.00PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,329,0
P7518M-01.25PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1008,0
P7518M-01.50PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1859,0
P7518M-01.75PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1503,0
P7518M-02.00PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1251,0
P7518M-02.25PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,33,0
P7518M-02.50PBO2,Pink Bomb_PIA_M_(중)(Y),0,0,0,0,1140,0
